Entity,Year,Coal,Elec_Generated,Other_Fossil_Fuels,Gas,Oil,Other_Renewables,Hydro,Nuclear,Solar,Wind,Pry_Energy_Consumption,CO2_Emissions,Population,GDP
Saudi Arabia,2009,0.2734739,217.31,2205.1365,745.275,1459.588,0.0,0.0,0.0,0.001700761,0.0,2205.1382,504279680.0,24217654.0,1040000000000.0
Saudi Arabia,2010,0.7860291,248.77,2451.0952,832.76996,1617.5393,0.0,0.0,0.0,0.011349333,0.0,2451.1067,555962200.0,25157135.0,1160000000000.0
Saudi Arabia,2011,0.76566386,259.15,2557.276,876.47,1680.0404,0.0,0.0,0.0,0.014874666,0.0,2557.2908,540578900.0,26105636.0,1350000000000.0
Saudi Arabia,2012,0.89776665,281.63,2714.1401,943.63495,1769.6074,0.0,0.0,0.0,0.070295,0.0,2714.2104,606102100.0,27062447.0,1420000000000.0
Saudi Arabia,2013,1.1490005,294.72,2731.1045,950.285,1779.6705,0.0,0.0,0.0,0.11576222,0.0,2731.2205,583611460.0,28026826.0,1460000000000.0
Saudi Arabia,2014,1.5928696,328.2,2931.5928,972.61,1957.39,0.0,0.0,0.0,0.124296114,0.0,2931.7173,585567700.0,28998127.0,1520000000000.0
Saudi Arabia,2015,1.0364242,350.64,3056.5017,992.27496,2063.1904,0.0,0.0,0.0,0.12355639,0.0,3056.6255,624999300.0,29974944.0,1590000000000.0
Saudi Arabia,2016,0.8553122,357.66,3179.7212,1053.17,2125.6958,0.0,0.0,0.0,0.12282527,0.0,3179.844,641661600.0,30717804.0,1630000000000.0
Saudi Arabia,2017,1.3395644,394.99,3181.6333,1092.5021,2087.7917,0.0,0.0,0.0,0.17307971,0.012822083,3181.8193,613685500.0,30782402.0,1630000000000.0
Saudi Arabia,2018,1.1144836,374.77,3101.2427,1121.0,1979.1283,0.0,0.0,0.0,0.4219622,0.012747111,3101.6775,637487100.0,30365119.0,1670000000000.0
Saudi Arabia,2019,1.172558,378.55,2966.8193,1111.5,1854.1469,0.0,0.0,0.0,0.5449519,0.015009222,2967.3794,657587840.0,30472810.0,1690000000000.0
Saudi Arabia,2020,1.0281849,380.9,2885.852,1130.5,1754.3237,0.0,0.0,0.0,0.54443777,0.014954084,2886.4114,616085760.0,30991205.0,1610000000000.0
Saudi Arabia,2021,1.2788855,392.94,2979.729,1144.6068,1833.8433,0.0,0.0,0.0,2.1729314,0.014858639,2981.9167,695841900.0,31328374.0,1680000000000.0
Singapore,1992,0.21480611,17.5431,297.8054,10.45,287.14056,0.782,0.0,0.0,0.0,0.0,298.58746,47441470.0,3226461.0,80052592640.0
Singapore,1993,0.2382986,18.9624,325.42984,14.25,310.94153,0.782,0.0,0.0,0.0,0.0,326.2119,49661856.0,3317893.0,89698197504.0
Singapore,1994,0.2853072,20.6754,372.30142,14.25,357.7661,0.782,0.0,0.0,0.0,0.0,373.0835,60085936.0,3417815.0,101000000000.0
Singapore,1995,0.13316362,22.0574,388.15878,14.25,373.7756,0.782,0.0,0.0,0.0,0.0,388.94086,40545824.0,3533624.0,109000000000.0
Singapore,1996,0.003302917,23.9094,391.69504,14.25,377.44174,0.782,0.0,0.0,0.0,0.0,392.47714,48012940.0,3664566.0,120000000000.0
Singapore,1997,0.0,26.7094,412.01855,14.25,397.76855,0.782,0.0,0.0,0.0,0.0,412.80063,56737040.0,3796630.0,132000000000.0
Singapore,1998,0.0,28.3748,417.72717,14.25,403.47717,0.782,0.0,0.0,0.0,0.0,418.50928,47412160.0,3901418.0,132000000000.0
Singapore,1999,0.0,29.52,413.5441,14.25,399.2941,0.782,0.0,0.0,0.0,0.0,414.32617,49200190.0,3966562.0,139000000000.0
Slovakia,1985,98.56425,22.506,206.78566,34.998,73.22342,0.0,6.259946,26.621565,0.0,0.0,239.66718,59145252.0,5151164.0,60783828992.0
Slovakia,1986,91.039635,24.168,199.39618,37.483997,70.87255,0.0,4.952957,33.244324,0.0,0.0,237.59346,59562170.0,5180090.0,63316652032.0
Slovakia,1987,95.63349,23.629,204.57599,39.5915,69.351,0.0,5.7129035,32.66831,0.0,0.0,242.9572,58863380.0,5205882.0,64851091456.0
Slovakia,1988,99.6691,23.039,206.4241,38.9665,67.7885,0.0,5.189516,32.557644,0.0,0.0,244.17126,57893476.0,5229678.0,66120765440.0
Slovakia,1989,96.13358,24.07,207.37874,44.055496,67.18965,0.0,5.801613,34.495667,0.0,0.0,247.676,55249748.0,5249932.0,66785525760.0
Slovakia,1990,91.0761,25.49,208.64227,59.172997,58.39318,0.0,5.5591397,34.15233,0.0,0.0,248.35374,61526356.0,5266076.0,65119608832.0
Slovakia,1991,80.93565,24.26,184.85727,52.629,51.29262,0.0,4.1634407,33.167713,0.0,0.0,222.18843,53331740.0,5284876.0,55297376256.0
Slovakia,1992,72.108894,23.24,176.66003,57.888496,46.662636,0.0,5.727688,31.354538,0.0,0.0,213.74225,48927690.0,5306445.0,51864850432.0
Slovakia,1993,71.18895,24.05,167.13254,57.3265,38.617085,0.0,10.251882,32.591694,0.0,0.0,209.9761,46395864.0,5326361.0,55439228928.0
Slovakia,1994,63.494576,25.47,158.22707,54.73375,39.998745,0.0,12.877687,35.738503,0.0,0.0,206.84326,43805096.0,5343230.0,58762731520.0
Slovakia,1995,63.31123,26.43,162.86652,60.676,38.879284,0.0,14.430107,32.452656,0.0,0.0,209.74927,44195796.0,5354287.0,63261331456.0
Slovakia,1996,62.28408,25.46,166.78403,63.94625,40.55369,0.0,12.499193,31.919205,0.0,0.0,211.20241,44077140.0,5362429.0,67378061312.0
Slovakia,1997,58.49133,25.04,163.88437,64.890495,40.502552,0.0,12.017203,31.419802,0.0,0.0,207.3214,44148696.0,5369781.0,71311499264.0
Slovakia,1998,53.26533,25.73,164.57278,65.936745,45.370716,0.0,12.617473,32.330647,0.0,0.0,209.5209,43879290.0,5374801.0,74015465472.0
Slovakia,1999,52.974533,28.11,160.84409,66.73475,41.134815,0.0,13.229569,37.21968,0.0,0.0,211.29335,43091652.0,5378105.0,73695870976.0
Slovakia,2000,49.753967,30.78,157.79874,67.17975,40.865017,0.0,13.646504,46.80197,0.0,0.0,218.24721,41191790.0,5380001.0,74595098624.0
Slovakia,2001,51.43757,31.82,161.03802,71.738,37.862465,0.492,14.474482,48.214886,0.0,0.0,224.55817,43279270.0,5379439.0,76744253440.0
Slovakia,2002,49.823803,32.18,160.24976,68.23725,42.1887,0.485,15.37642,50.284588,0.0,0.0,226.4268,42095276.0,5377685.0,80059375616.0
Slovakia,2003,53.990612,30.98,159.7336,65.927,39.815983,0.316,10.092431,49.71457,0.0,0.00580025,219.88297,42424824.0,5376198.0,84281958400.0
Slovakia,2004,52.956886,30.46,156.05617,63.9465,39.15278,0.064,11.814773,47.08066,0.0,0.017289916,215.043,42920170.0,5376039.0,88594620416.0
Slovakia,2005,49.09387,31.34,164.04572,68.64875,46.30309,0.102,13.280512,48.708836,0.0,0.017180473,226.26744,42925940.0,5376696.0,94444699648.0
Slovakia,2006,51.19868,31.25,156.7252,62.54475,42.981777,1.271,12.516934,49.180664,0.0,0.017072415,220.17848,42751310.0,5376847.0,102000000000.0
Slovakia,2007,45.880035,27.85,150.20972,59.189,45.140682,1.513,12.585741,41.606873,0.0,0.022620972,206.62883,41154068.0,5376995.0,113000000000.0
Slovakia,2008,45.75521,28.7,153.30853,60.08425,47.46907,1.65,11.350758,45.039978,0.0,0.019670416,212.20859,41551012.0,5379125.0,119000000000.0
Slovakia,2009,44.54377,25.93,139.6745,51.4675,43.663235,1.714,12.19734,37.735325,0.0,0.016756278,192.31781,37799530.0,5385074.0,113000000000.0
Slovakia,2010,44.787094,27.46,148.79968,58.22475,45.787834,2.113,14.585667,38.81689,0.047023885,0.016653473,205.4999,38462080.0,5391857.0,118000000000.0
Slovakia,2011,42.45844,28.28,141.41418,53.928997,45.02674,2.614,10.422713,40.795902,1.0951858,0.013793277,197.69135,38045884.0,5398104.0,121000000000.0
Slovakia,2012,40.04157,28.3,132.59755,50.76875,41.787235,3.004,11.250161,40.769672,1.1625808,0.01645161,189.89334,35963340.0,5404877.0,122000000000.0
Slovakia,2013,39.80115,28.5,134.54913,53.01,41.73799,2.908,13.212825,41.112514,1.6025455,0.0163525,194.58702,35623260.0,5410422.0,123000000000.0
Slovakia,2014,39.089558,27.13,121.68817,43.87225,38.726368,4.523,11.402593,40.291813,1.6173314,0.016254583,181.1199,33708176.0,5415237.0,126000000000.0
Slovakia,2015,37.68276,26.62,125.020325,45.118,42.219574,5.305,10.411032,39.13977,1.3626442,0.016157832,182.98993,34528190.0,5420279.0,133000000000.0
Slovakia,2016,37.193085,26.8,126.514496,45.30275,44.01866,5.526,11.669207,37.95255,1.426861,0.016062222,184.74371,34962804.0,5427262.0,135000000000.0
Slovakia,2017,38.865448,27.42,136.099,48.109444,49.12412,5.414,11.50742,38.513306,1.3466127,0.015967749,194.5947,36166716.0,5435704.0,139000000000.0
Slovakia,2018,38.57444,26.66,135.67352,47.416214,49.682873,5.187,9.49816,37.683838,1.5477502,0.01587436,191.29565,36159864.0,5443230.0,145000000000.0
Slovakia,2019,31.427668,28.21,125.968155,47.522778,47.017704,5.404,11.482295,38.65534,1.5525877,0.015815832,184.84892,33831316.0,5450626.0,149000000000.0
Slovakia,2020,26.940102,28.51,121.471115,47.546383,46.984623,5.341,11.862947,38.921604,1.7412297,0.010505167,181.1254,31154222.0,5455028.0,144000000000.0
Slovakia,2021,32.704887,29.7,135.07193,52.928764,49.438286,5.886,11.14181,39.49728,1.7557902,0.013083388,195.22316,35215996.0,5442767.0,148000000000.0
Slovakia,2022,27.929153,26.54,122.05522,44.09871,50.027363,4.756,9.589042,39.828594,1.6946378,0.010428527,179.89285,31550242.0,5473194.0,150000000000.0
Slovenia,1990,18.300968,12.44,47.24001,8.92175,20.01729,0.0,8.7940855,13.114994,0.0,0.0,69.149086,15094546.0,1998010.0,36026961920.0
Slovenia,1991,16.70882,12.74,44.55197,8.482,19.361153,0.0,10.6688175,14.0513735,0.0,0.0,69.27216,13973374.0,1999192.0,32795389952.0
Slovenia,1992,17.405458,12.34,43.355637,7.16175,18.788427,0.0,10.121774,11.267772,0.0,0.0,64.74518,13882581.0,1995863.0,30913204224.0
Slovenia,1993,16.590195,11.95,46.4032,7.11325,22.699753,0.0,8.9744625,11.225209,0.0,0.0,66.60287,14251223.0,1990814.0,31743129600.0
Slovenia,1994,15.452781,12.89,47.74195,7.7457495,24.543419,0.0,10.050806,13.078106,0.0,0.0,70.870865,14636104.0,1988260.0,33346742272.0
Slovenia,1995,16.029629,12.9,51.17352,8.597,26.54689,0.0,9.616129,13.560484,0.0,0.0,74.35013,15354244.0,1988099.0,35684024320.0
Slovenia,1996,14.793359,13.05,54.229137,8.7345,30.701277,0.0,10.846236,12.944743,0.0,0.0,78.02012,15999411.0,1986792.0,36825997312.0
Slovenia,1997,16.401789,13.18,56.389427,9.285,30.702639,0.0,9.140054,14.2414875,0.0,0.0,79.77097,16507021.0,1984399.0,38526558208.0
Slovenia,1998,16.609966,13.72,55.540237,9.511749,29.418524,0.0,10.201613,14.2414875,0.0,0.0,79.98334,16039038.0,1980071.0,39631441920.0
Slovenia,1999,15.194594,13.26,54.6171,9.929,29.493504,0.099,11.056182,13.32497,0.0,0.0,79.097206,15412480.0,1981198.0,41542295552.0
Slovenia,2000,15.787771,13.61,53.394653,9.598017,28.008863,0.223,11.337096,13.509408,0.0,0.0,78.464615,15053846.0,1986818.0,43078787072.0
Slovenia,2001,16.738373,14.48,56.02838,9.881982,29.408026,0.23,11.151843,14.819954,0.0,0.0,82.23002,16302757.0,1989685.0,44148367360.0
Slovenia,2002,18.233456,14.6,56.320827,9.531758,28.555616,0.326,9.670099,15.483385,0.0,0.0,81.79992,16564693.0,1991573.0,45659926528.0
Slovenia,2003,17.301334,13.83,56.78142,10.544566,28.935518,0.389,8.575666,14.490807,0.0,0.0,80.23734,16271549.0,1992502.0,46758350848.0
Slovenia,2004,17.590212,15.27,57.861202,10.45011,29.820879,0.386,11.8003645,15.095344,0.0,0.0,85.14317,16704584.0,1993549.0,48578174976.0
Slovenia,2005,17.650805,15.11,58.87964,10.784431,30.444403,0.351,9.9102745,16.167585,0.0,0.0,85.30864,16935640.0,1996914.0,50309132288.0
Slovenia,2006,17.99839,15.11,60.096786,10.45774,31.640657,0.316,10.217848,15.148475,0.0,0.0,85.83053,17178074.0,2003113.0,52944719872.0
Slovenia,2007,18.29556,15.04,60.19789,10.634877,31.267454,0.332,9.23501,15.452662,0.0,0.0,85.379166,17342988.0,2014161.0,56590131200.0
Slovenia,2008,17.627079,16.41,64.23142,10.213975,36.390366,0.929,11.290813,16.915272,0.002810056,0.0,93.65597,18278460.0,2025090.0,57981923328.0
Slovenia,2009,16.366154,16.39,56.88552,9.665117,30.854254,0.616,13.167638,15.379804,0.011170861,0.0,86.41146,16204107.0,2035611.0,53266132992.0
Slovenia,2010,16.697203,16.26,57.697716,10.028044,30.972471,0.705,12.540065,15.067047,0.0360825,0.0,86.566666,16459732.0,2044612.0,53649776640.0
Slovenia,2011,16.927105,15.92,56.35917,8.580589,30.851473,0.804,9.826327,16.452309,0.1820711,0.0,84.03898,16358786.0,2048805.0,53761445888.0
Slovenia,2012,16.072124,15.55,54.52996,8.253386,30.20445,0.852,10.690805,14.544998,0.44693553,0.0,81.65901,15759567.0,2053321.0,52342431744.0
Slovenia,2013,15.524713,15.8,52.187855,8.10667,28.55647,0.833,12.615959,13.861089,0.58596474,0.010901666,80.778595,15128262.0,2056452.0,51803648000.0
Slovenia,2014,12.253065,17.15,47.775257,7.280815,28.241377,0.827,16.503824,16.559702,0.6962383,0.010836389,82.86102,13561308.0,2058396.0,53237653504.0
Slovenia,2015,12.382635,14.8,47.924725,7.72434,27.817749,0.852,10.254838,14.5953665,0.73787445,0.016157832,74.71551,13645487.0,2059947.0,54414237696.0
Slovenia,2016,13.235521,16.23,51.27894,8.190601,29.852816,0.903,12.0547,14.681117,0.7147692,0.016106222,79.85814,14458367.0,2061379.0,56151179264.0
Slovenia,2017,13.194513,16.05,52.38447,8.62206,30.5679,0.938,10.294788,16.051098,0.7554525,0.015211945,80.720924,14616684.0,2062410.0,58855038976.0
Slovenia,2018,12.8988905,16.12,52.87668,8.530561,31.44723,0.871,12.446346,14.665391,0.6745572,0.015929917,82.39095,14519869.0,2069484.0,61476691968.0
Slovenia,2019,12.19452,15.89,50.73822,8.56711,29.976591,0.818,11.807561,14.724686,0.7988025,0.016211223,80.00229,14039440.0,2083436.0,63598211072.0
Slovenia,2020,11.74366,16.89,45.377426,8.551606,25.082163,0.885,12.958268,16.010092,0.96698916,0.016416945,77.29536,12854909.0,2102419.0,60849950720.0
Slovenia,2021,10.787278,15.59,46.63627,9.00705,26.84194,0.895,12.331119,14.327372,1.1856503,0.014635083,76.58192,13058881.0,2113495.0,65846345728.0
Slovenia,2022,8.716149,13.36,44.888737,7.9449115,28.227676,0.869,8.208582,14.023837,1.6831322,0.0149415,70.60175,12701291.0,2115230.0,69385347072.0
South Africa,1985,725.57367,143.491,897.6295,2.0160124,170.03986,0.0,1.8451611,15.081391,0.0,0.0,914.5561,323861340.0,35042097.0,219000000000.0
South Africa,1986,735.6656,148.241,901.9232,2.1152058,164.14243,0.0,4.7991934,24.978643,0.0,0.0,931.7011,330497100.0,36180519.0,219000000000.0
South Africa,1987,748.57306,152.373,924.1705,1.9568146,173.64064,0.0,4.781451,17.498955,0.0,0.0,946.4509,328664700.0,37326193.0,223000000000.0
South Africa,1988,809.92725,158.141,1003.1756,1.974001,191.27434,0.0,9.349999,29.774042,0.0,0.0,1042.2996,342654700.0,38480645.0,233000000000.0
South Africa,1989,755.8787,163.359,956.0697,2.012193,198.1788,0.0,8.158333,31.493576,0.0,0.0,995.7217,340711040.0,39628574.0,237000000000.0
South Africa,1990,782.89764,167.226,1002.7082,19.708776,200.10172,0.0,2.9865587,23.974163,0.0,0.0,1029.669,312930240.0,40746273.0,235000000000.0
South Africa,1991,768.75287,168.316,990.4471,19.93968,201.7545,0.0,5.8548384,25.946236,0.0,0.0,1022.2481,326026700.0,41687903.0,238000000000.0
South Africa,1992,771.6844,168.09,998.45966,18.411568,208.36372,0.0,2.223656,26.35484,0.0,0.0,1027.0381,301325400.0,42443510.0,239000000000.0
South Africa,1993,774.72943,174.706,1004.2401,12.738032,216.77266,0.0,0.43172055,20.58617,0.0,0.0,1025.258,320345300.0,43297154.0,247000000000.0
South Africa,1994,799.63,181.69,1038.6178,12.754265,226.23352,0.0,3.175806,27.51538,0.0,0.0,1069.309,338697570.0,44004140.0,262000000000.0
South Africa,1995,829.7133,186.655,1083.8854,12.911383,241.26067,0.0,1.5642471,32.066753,0.0,0.0,1117.5164,361693600.0,44541559.0,278000000000.0
South Africa,1996,842.5073,200.092,1102.259,11.2445545,248.5072,0.192,3.9002686,33.41174,0.0,0.0,1139.7627,363732320.0,45123022.0,297000000000.0
South Africa,1997,861.08673,210.362,1123.0046,9.315007,252.60281,0.466,6.1860213,35.88605,0.0,0.0,1165.5427,385222750.0,45666836.0,312000000000.0
South Africa,1998,835.2281,205.374,1100.9786,9.297571,256.45294,0.737,4.716398,38.593037,0.0,0.0,1145.0255,377262460.0,46223887.0,320000000000.0
South Africa,1999,872.69934,203.012,1144.544,11.863834,259.98068,0.629,2.1467738,36.42518,0.0,0.0,1183.7446,374891000.0,46730332.0,335000000000.0
South Africa,2000,867.96533,210.67,1143.6597,11.396027,264.2983,1.524,3.2556448,36.91607,0.027499998,0.0,1185.383,378306880.0,47159714.0,356000000000.0
South Africa,2001,871.0688,210.1,1154.8802,13.8290615,269.9824,1.351,5.055933,30.217817,0.031728055,0.0,1191.5363,371623970.0,47566805.0,375000000000.0
South Africa,2002,828.59814,220.57,1119.4598,13.919588,276.9421,1.469,6.082851,33.585613,0.036193613,0.0,1161.1248,356523140.0,48019414.0,396000000000.0
South Africa,2003,920.9662,234.23,1218.4147,10.525237,286.9232,1.304,2.3995976,35.24046,0.040311664,0.017400749,1257.9573,404409660.0,48500349.0,414000000000.0
South Africa,2004,1009.1068,244.61,1331.142,24.342817,297.69238,1.219,2.7373939,36.957523,0.044665556,0.034579724,1372.7738,449306980.0,48991420.0,439000000000.0
South Africa,2005,930.26404,244.93,1263.0378,34.55495,298.2188,1.358,3.8138957,31.029053,0.048678055,0.034360833,1299.3215,416201200.0,49490041.0,470000000000.0
South Africa,2006,947.52783,253.81,1288.9866,37.446712,304.0121,1.294,8.244901,27.375378,0.052924443,0.034144722,1326.0605,446770020.0,49998272.0,506000000000.0
South Africa,2007,972.9775,263.49,1321.1337,37.908703,310.24753,1.374,8.102886,30.707249,0.056835275,0.033931386,1362.1951,465044600.0,50528577.0,543000000000.0
South Africa,2008,1085.5026,258.29,1418.9346,39.2192,294.21274,1.456,3.539605,35.065548,0.06097833,0.059011113,1459.6962,494698140.0,51114595.0,572000000000.0
South Africa,2009,1091.1694,249.56,1412.9556,33.239952,288.54617,1.434,4.053956,34.31848,0.06507028,0.08378139,1453.2137,474523200.0,51728518.0,575000000000.0
South Africa,2010,1079.5361,259.6,1423.1935,41.22056,302.4367,1.265,3.1722085,36.028275,0.07660611,0.09436972,1463.9884,462999680.0,52344045.0,608000000000.0
South Africa,2011,1052.6561,262.54,1401.501,42.80949,306.0354,1.315,8.452033,34.154095,0.22152,0.10207028,1446.2135,465907840.0,52995210.0,645000000000.0
South Africa,2012,1027.3839,257.93,1384.6782,43.573288,313.72104,1.349,2.792688,34.119267,0.23580638,0.101451665,1423.831,458965220.0,53782569.0,661000000000.0
South Africa,2013,1027.6122,256.14,1387.3901,40.543686,319.23422,1.525,3.0086317,36.891415,0.6622767,0.10084055,1430.1221,458646560.0,54678790.0,677000000000.0
South Africa,2014,1040.7196,254.76,1398.569,42.982246,314.8671,1.163,4.8629932,35.859425,2.9121745,2.8878982,1446.7012,471964900.0,55594838.0,687000000000.0
South Africa,2015,976.4878,250.4,1366.8674,43.186268,347.1934,1.01,1.9658697,31.62243,7.402981,8.270118,1417.7021,446349280.0,56723537.0,696000000000.0
South Africa,2016,1050.054,253.07,1420.5773,36.546562,333.97684,1.058,1.6704713,38.599903,8.764621,11.267652,1482.439,457090050.0,57259550.0,701000000000.0
South Africa,2017,1032.9447,255.44,1406.9199,40.109257,333.866,1.233,2.065161,36.245564,11.281209,18.68758,1476.9373,439995650.0,57635158.0,709000000000.0
South Africa,2018,980.26025,256.33,1357.606,44.10787,333.23776,1.377,2.9182372,29.399641,12.09891,16.959112,1421.1741,434581300.0,58613000.0,719000000000.0
South Africa,2019,1044.748,252.57,1417.7542,42.61174,330.3944,1.373,1.9532555,33.520515,12.924172,17.48177,1485.7,464113900.0,59587880.0,722000000000.0
South Africa,2020,1022.6868,239.46,1330.2417,39.705296,267.84952,1.308,3.8475137,24.957308,14.969848,16.83714,1392.8961,434066530.0,60562374.0,676000000000.0
South Africa,2021,996.153,244.31,1327.1748,42.192196,288.82962,1.308,5.280454,31.02282,17.754154,22.639488,1406.0925,425917900.0,61502601.0,709000000000.0
South Africa,2022,938.5394,238.71,1276.4608,42.7015,295.21988,1.308,8.082117,25.268139,16.164234,25.289207,1353.2653,405311740.0,62378419.0,724000000000.0
South Korea,1986,271.32788,69.680595,610.9405,0.7117558,338.9009,0.0,9.195882,80.333496,0.0,0.0,700.4699,176297250.0,41718508.0,402000000000.0
South Korea,1987,274.9204,80.25135,653.2073,22.022568,356.26428,0.0,11.725559,111.55461,0.0,0.0,776.4874,185358380.0,42322092.0,452000000000.0
South Korea,1988,292.63754,93.10885,747.04095,28.449305,425.95413,0.0,5.8762236,113.78625,0.0,0.0,866.7034,210953460.0,42922979.0,506000000000.0
South Korea,1989,284.84778,103.62361,799.05786,27.52821,486.68192,0.0,8.764424,134.39938,0.0,0.0,942.22174,223510380.0,43524764.0,542000000000.0
South Korea,1990,280.56445,118.46079,902.1168,31.641739,589.91064,0.0,13.850377,150.0664,0.002957,0.0,1066.0366,250510830.0,44081425.0,595000000000.0
South Korea,1991,281.5181,131.61615,1035.5211,36.655434,717.3476,0.0,10.3082,159.7826,0.002957,0.0,1205.6149,275688220.0,44439149.0,652000000000.0
South Korea,1992,274.12143,146.43929,1190.1459,47.94933,868.07513,0.0,9.159121,160.40532,0.005913972,0.0,1359.7162,299905440.0,44653700.0,687000000000.0
South Korea,1993,300.51804,161.90096,1313.6025,59.902637,953.1819,0.0,12.500816,164.96802,0.005913972,0.002957,1491.0802,330173950.0,44887722.0,729000000000.0
South Korea,1994,308.57297,183.36554,1434.6058,79.7376,1046.2953,0.0,6.9373684,166.42285,0.005913972,0.002957,1607.975,355694820.0,45130842.0,791000000000.0
South Korea,1995,319.77148,203.54646,1557.7795,96.432465,1141.5756,0.798,8.161062,190.19478,0.005913972,0.0,1756.9393,383665470.0,45368425.0,861000000000.0
South Korea,1996,373.323,225.84572,1722.2087,127.40432,1221.4814,1.286,7.1687975,209.7614,0.008870971,0.0,1940.4342,420996060.0,45638701.0,920000000000.0
South Korea,1997,406.20566,246.58746,1903.8093,154.82787,1342.7758,0.249,8.320944,218.73167,0.008870971,0.002957,2131.1228,444967600.0,45941541.0,968000000000.0
South Korea,1998,419.26846,237.1974,1679.0193,144.84235,1114.9084,0.185,12.654193,254.49379,0.011827944,0.005913972,1946.3701,378037800.0,46230883.0,908000000000.0
South Korea,1999,443.76706,262.15216,1816.9712,176.35849,1196.8456,0.278,12.298887,292.445,0.013519361,0.017265862,2122.0237,410518800.0,46500382.0,1000000000000.0
South Korea,2000,499.2131,290.45,1923.1329,198.0775,1225.8423,0.252,11.856205,309.18625,0.015624722,0.0493375,2244.4927,439980670.0,46766659.0,1090000000000.0
South Korea,2001,531.7724,309.88,1975.3639,217.57753,1226.0139,0.281,6.8448663,316.11307,0.018167278,0.036986668,2298.658,455630660.0,47043466.0,1130000000000.0
South Korea,2002,571.3901,332.01,2061.0083,241.77722,1247.8408,0.571,9.435943,333.59552,0.020560278,0.043435276,2404.6748,476064900.0,47299118.0,1200000000000.0
South Korea,2003,594.5768,347.77,2106.5288,253.23859,1258.7135,0.6,14.168778,360.8697,0.022481749,0.072111666,2482.2622,485212800.0,47514158.0,1230000000000.0
South Korea,2004,618.6974,368.02,2165.091,296.7499,1249.6437,0.935,12.42303,361.4554,0.028447777,0.13671139,2540.1335,491389440.0,47697076.0,1280000000000.0
South Korea,2005,637.27167,389.47,2210.244,317.72577,1255.2463,0.829,10.518176,403.30768,0.041230276,0.37192306,2625.468,498688300.0,47851646.0,1320000000000.0
South Korea,2006,658.86743,402.99,2250.904,334.98584,1257.0508,0.77,9.866548,406.14975,0.08827028,0.6797986,2669.0784,503478180.0,48006518.0,1380000000000.0
South Korea,2007,693.7644,425.41,2347.4275,362.8176,1290.8456,1.226,10.268927,387.84192,0.20154999,1.0621703,2749.1406,521708740.0,48178122.0,1450000000000.0
South Korea,2008,768.74066,442.61,2373.0466,373.36835,1230.9376,2.085,8.6271925,407.06113,0.7989417,1.2252808,2794.9094,532650750.0,48356486.0,1480000000000.0
South Korea,2009,797.7598,452.45,2398.5234,354.915,1245.8486,1.721,7.8563766,396.00732,1.5812083,1.9139936,2810.5596,537819840.0,48546689.0,1480000000000.0
South Korea,2010,897.1591,495.03,2619.3594,450.16473,1272.0355,1.334,10.219596,395.7749,2.1467013,2.2675192,3035.2512,594339140.0,48769330.0,1560000000000.0
South Korea,2011,973.2844,518.16,2741.894,484.45462,1284.1549,3.254,12.683376,409.58206,2.5455625,2.3804133,3176.248,623442800.0,49127641.0,1610000000000.0
South Korea,2012,937.80133,531.2,2793.2148,525.2864,1330.1271,6.883,10.882847,395.53366,3.0904262,2.5027654,3216.2932,627943040.0,49599579.0,1650000000000.0
South Korea,2013,948.3567,537.17,2827.2007,549.75824,1329.0857,9.963,11.690045,362.9617,4.5450187,3.129356,3225.866,634580700.0,50071168.0,1700000000000.0
South Korea,2014,981.5569,540.38,2802.8242,500.03998,1321.2274,20.115,7.4538627,406.60052,7.299258,3.1035447,3252.673,629366460.0,50539055.0,1750000000000.0
South Korea,2015,993.21594,547.8,2833.9036,456.49725,1384.1904,23.876,5.7783628,425.77332,11.391129,3.615292,3309.5176,634177300.0,50983908.0,1800000000000.0
South Korea,2016,947.8368,560.98,2933.4507,476.4369,1509.1769,25.792,7.6195855,416.14508,14.766931,4.5060267,3407.431,637914050.0,51297837.0,1860000000000.0
South Korea,2017,1002.235,576.41,2997.2578,497.5639,1497.4587,30.68,7.4750867,379.04672,20.59623,5.772638,3445.8071,654537300.0,51486268.0,1920000000000.0
South Korea,2018,1007.7488,592.9,3076.1333,578.04004,1490.3444,37.714,8.888103,338.94702,26.90048,6.521649,3503.0505,670168700.0,51640894.0,1970000000000.0
South Korea,2019,955.3661,586.8,2991.0215,560.33826,1475.317,42.618,7.35088,369.0739,37.41212,7.0624223,3462.6758,646102200.0,51767843.0,2020000000000.0
South Korea,2020,840.1593,577.12,2821.2075,575.3731,1405.6753,44.799,10.182727,403.69125,50.787083,8.2726755,3346.965,597634300.0,51858480.0,2000000000000.0
South Korea,2021,843.54047,601.93,2967.0488,624.0739,1499.4344,54.755,7.992645,396.76874,64.67803,8.321077,3506.508,616075000.0,51848401.0,2080000000000.0
South Korea,2022,796.5685,620.29,2938.8506,623.7887,1518.4935,56.974,9.232331,440.45123,80.1075,8.78463,3542.344,602092400.0,51782514.0,2140000000000.0
Spain,1985,209.08414,126.56194,748.2418,23.936998,515.2207,1.95,92.51532,79.57527,0.0,0.0,922.28284,199931400.0,38601315.0,566000000000.0
Spain,1986,216.6669,128.53664,755.3446,28.1992,510.47852,1.717,78.342476,106.28763,0.0,0.0,941.6921,189112670.0,38735706.0,590000000000.0
